id	time	type
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292476	DagScheduler(BeginEvent(ResultTask(0, 396),org.apache.spark.scheduler.TaskInfo@f3fee1c))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292476	DagScheduler(CompletionEvent(ResultTask(0, 337),Success,Some(78619),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1991723), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 780), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 745656901), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@78ef3765))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292481	DagScheduler(BeginEvent(ResultTask(0, 397),org.apache.spark.scheduler.TaskInfo@7e98d53f))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292481	DagScheduler(CompletionEvent(ResultTask(0, 360),Success,Some(78455),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1493927), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 477), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 448091949), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@7c31fa06))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292484	DagScheduler(BeginEvent(ResultTask(0, 398),org.apache.spark.scheduler.TaskInfo@4638304a))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292485	DagScheduler(CompletionEvent(ResultTask(0, 376),Success,Some(78492),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1215172), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 278), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 274829555), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@702c9ead))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292492	DagScheduler(BeginEvent(ResultTask(0, 399),org.apache.spark.scheduler.TaskInfo@43461dfb))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292492	DagScheduler(CompletionEvent(ResultTask(0, 321),Success,Some(78553),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1516381), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 993), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 972394494), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 7)),org.apache.spark.scheduler.TaskInfo@5ac7dbf5))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292493	DagScheduler(BeginEvent(ResultTask(0, 400),org.apache.spark.scheduler.TaskInfo@33f95481))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292493	DagScheduler(CompletionEvent(ResultTask(0, 370),Success,Some(78197),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 851878), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 345), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 330115189), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 7)),org.apache.spark.scheduler.TaskInfo@7f7e604d))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292516	DagScheduler(BeginEvent(ResultTask(0, 401),org.apache.spark.scheduler.TaskInfo@bf05eec))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292517	DagScheduler(CompletionEvent(ResultTask(0, 384),Success,Some(78589),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1239399), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 172), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 170212799), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@4a9b8bad))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292542	DagScheduler(BeginEvent(ResultTask(0, 402),org.apache.spark.scheduler.TaskInfo@ccd95b8))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292542	DagScheduler(CompletionEvent(ResultTask(0, 372),Success,Some(78471),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1996183), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 362), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 358533426), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@37ea7423))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292547	DagScheduler(BeginEvent(ResultTask(0, 403),org.apache.spark.scheduler.TaskInfo@7f17f81f))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292547	DagScheduler(CompletionEvent(ResultTask(0, 324),Success,Some(78466),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1311781), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 1006), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 996365807), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 7)),org.apache.spark.scheduler.TaskInfo@6e7cbba0))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292552	DagScheduler(BeginEvent(ResultTask(0, 404),org.apache.spark.scheduler.TaskInfo@633f620))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292552	DagScheduler(CompletionEvent(ResultTask(0, 381),Success,Some(78499),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1153385), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 242), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 232711872), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 7)),org.apache.spark.scheduler.TaskInfo@7553ff28))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292567	DagScheduler(BeginEvent(ResultTask(0, 405),org.apache.spark.scheduler.TaskInfo@f3dcf34))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292567	DagScheduler(CompletionEvent(ResultTask(0, 379),Success,Some(78461),ArrayBuffer(LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1270997), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 315), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 288073070), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1027), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 7)),org.apache.spark.scheduler.TaskInfo@7646c88a))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292588	DagScheduler(BeginEvent(ResultTask(0, 406),org.apache.spark.scheduler.TaskInfo@6f3dfb3e))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292588	DagScheduler(CompletionEvent(ResultTask(0, 390),Success,Some(78531),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 878175), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 172), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 171659238), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@51daecb6))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292604	DagScheduler(BeginEvent(ResultTask(0, 407),org.apache.spark.scheduler.TaskInfo@2f2a21c6))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292604	DagScheduler(CompletionEvent(ResultTask(0, 386),Success,Some(78592),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1179198), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 220), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 208848351), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 7)),org.apache.spark.scheduler.TaskInfo@2cac7bfe))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292615	DagScheduler(BeginEvent(ResultTask(0, 408),org.apache.spark.scheduler.TaskInfo@363140f5))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292616	DagScheduler(CompletionEvent(ResultTask(0, 389),Success,Some(78454),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1119913), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 195), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 193775403), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@1ee6171f))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292705	DagScheduler(BeginEvent(ResultTask(0, 409),org.apache.spark.scheduler.TaskInfo@57946d68))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292705	DagScheduler(CompletionEvent(ResultTask(0, 401),Success,Some(78534),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1112486), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 182), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 181384888), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1128), LongAccumulator(id: 6, name: Some(internal.metrics.resultSerializationTime), value: 1)),org.apache.spark.scheduler.TaskInfo@bf05eec))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292719	DagScheduler(BeginEvent(ResultTask(0, 410),org.apache.spark.scheduler.TaskInfo@57f098af))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292720	DagScheduler(CompletionEvent(ResultTask(0, 387),Success,Some(78320),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1270369), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 319), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 314551656), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@74aa9f2d))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292720	DagScheduler(BeginEvent(ResultTask(0, 411),org.apache.spark.scheduler.TaskInfo@292aa786))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292720	DagScheduler(CompletionEvent(ResultTask(0, 388),Success,Some(78617),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 987449), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 317), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 317203130), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@62faa4f6))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292727	DagScheduler(BeginEvent(ResultTask(0, 412),org.apache.spark.scheduler.TaskInfo@15a06cbe))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292727	DagScheduler(CompletionEvent(ResultTask(0, 405),Success,Some(78668),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1202669), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 153), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 149890764), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@f3dcf34))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292764	DagScheduler(BeginEvent(ResultTask(0, 413),org.apache.spark.scheduler.TaskInfo@612bbc4f))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292765	DagScheduler(CompletionEvent(ResultTask(0, 392),Success,Some(78369),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1510337), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 308), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 296579509), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@46439590))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292776	DagScheduler(BeginEvent(ResultTask(0, 414),org.apache.spark.scheduler.TaskInfo@32cd6525))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292776	DagScheduler(CompletionEvent(ResultTask(0, 378),Success,Some(78524),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 925160), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 556), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 546846089), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@7f17b431))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292784	DagScheduler(BeginEvent(ResultTask(0, 415),org.apache.spark.scheduler.TaskInfo@4e27f26d))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292784	DagScheduler(CompletionEvent(ResultTask(0, 397),Success,Some(78525),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1271777), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 292), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 275712208), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 5)),org.apache.spark.scheduler.TaskInfo@7e98d53f))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292784	DagScheduler(BeginEvent(ResultTask(0, 416),org.apache.spark.scheduler.TaskInfo@58f4a28b))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292785	DagScheduler(BeginEvent(ResultTask(0, 417),org.apache.spark.scheduler.TaskInfo@6401a41e))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292785	DagScheduler(CompletionEvent(ResultTask(0, 393),Success,Some(78622),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1256527), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 306), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 302951281), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@68332ca8))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292785	DagScheduler(CompletionEvent(ResultTask(0, 406),Success,Some(78514),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1093291), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 186), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 184401072), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@6f3dfb3e))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292800	DagScheduler(BeginEvent(ResultTask(0, 418),org.apache.spark.scheduler.TaskInfo@3d3c01f6))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292802	DagScheduler(CompletionEvent(ResultTask(0, 395),Success,Some(78596),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1344351), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 315), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 313556353), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@558a1e28))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292806	DagScheduler(BeginEvent(ResultTask(0, 419),org.apache.spark.scheduler.TaskInfo@4cf938a6))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292807	DagScheduler(CompletionEvent(ResultTask(0, 394),Success,Some(78659),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1029533), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 329), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 325350283), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@6e0ac244))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292842	DagScheduler(BeginEvent(ResultTask(0, 420),org.apache.spark.scheduler.TaskInfo@31e43b48))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292842	DagScheduler(CompletionEvent(ResultTask(0, 408),Success,Some(78601),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1509315), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 220), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 217180184), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@363140f5))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292861	DagScheduler(BeginEvent(ResultTask(0, 421),org.apache.spark.scheduler.TaskInfo@58ac483e))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292861	DagScheduler(BeginEvent(ResultTask(0, 422),org.apache.spark.scheduler.TaskInfo@5c2c16c))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292862	DagScheduler(CompletionEvent(ResultTask(0, 402),Success,Some(78509),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1208934), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 306), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 293915115), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 5)),org.apache.spark.scheduler.TaskInfo@ccd95b8))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292862	DagScheduler(CompletionEvent(ResultTask(0, 399),Success,Some(78550),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1168470), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 358), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 357966177), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@43461dfb))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292871	DagScheduler(BeginEvent(ResultTask(0, 423),org.apache.spark.scheduler.TaskInfo@fbf57a))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292871	DagScheduler(CompletionEvent(ResultTask(0, 382),Success,Some(78655),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1234517), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 550), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 490851130), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 5)),org.apache.spark.scheduler.TaskInfo@37277b8f))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292877	DagScheduler(BeginEvent(ResultTask(0, 424),org.apache.spark.scheduler.TaskInfo@10d5b056))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292877	DagScheduler(CompletionEvent(ResultTask(0, 403),Success,Some(78485),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1578040), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 322), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 319089496), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@7f17f81f))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292888	DagScheduler(BeginEvent(ResultTask(0, 425),org.apache.spark.scheduler.TaskInfo@2a02e7ca))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292888	DagScheduler(CompletionEvent(ResultTask(0, 383),Success,Some(78688),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 4), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 3803732), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 551), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 523841189), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 5)),org.apache.spark.scheduler.TaskInfo@7765f779))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292897	DagScheduler(BeginEvent(ResultTask(0, 426),org.apache.spark.scheduler.TaskInfo@39d88a47))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292897	DagScheduler(CompletionEvent(ResultTask(0, 412),Success,Some(78698),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1120682), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 165), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 163684234), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@15a06cbe))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292904	DagScheduler(BeginEvent(ResultTask(0, 427),org.apache.spark.scheduler.TaskInfo@6657f823))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292904	DagScheduler(CompletionEvent(ResultTask(0, 410),Success,Some(78645),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1042573), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 180), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 176698846), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1041)),org.apache.spark.scheduler.TaskInfo@57f098af))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292920	DagScheduler(BeginEvent(ResultTask(0, 428),org.apache.spark.scheduler.TaskInfo@5bbdb3bf))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292920	DagScheduler(CompletionEvent(ResultTask(0, 391),Success,Some(78485),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 2), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 1333025), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 459), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 432878567), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 5)),org.apache.spark.scheduler.TaskInfo@71294257))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292921	DagScheduler(BeginEvent(ResultTask(0, 429),org.apache.spark.scheduler.TaskInfo@66bc33b5))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292921	DagScheduler(CompletionEvent(ResultTask(0, 398),Success,Some(78364),ArrayBuffer(LongAccumulator(id: 0, name: Some(internal.metrics.executorDeserializeTime), value: 1), LongAccumulator(id: 1, name: Some(internal.metrics.executorDeserializeCpuTime), value: 858602), LongAccumulator(id: 2, name: Some(internal.metrics.executorRunTime), value: 432), LongAccumulator(id: 3, name: Some(internal.metrics.executorCpuTime), value: 419213985), LongAccumulator(id: 4, name: Some(internal.metrics.resultSize), value: 1114), LongAccumulator(id: 5, name: Some(internal.metrics.jvmGCTime), value: 5)),org.apache.spark.scheduler.TaskInfo@4638304a))
8ff090f5-895c-4de5-b6cc-0f0cd198c4a1	1492089292923	DagScheduler(BeginEvent(ResultTask(0, 430),org.apache.spark.scheduler.TaskInfo@1bcb0797))
